episode,best_mean,best_std,always_approve_mean,always_approve_std,always_reject_mean,always_reject_std,uniform_acceptance_mean,uniform_acceptance_std,oracle_mean,oracle_std,pattern_prediction_mean,pattern_prediction_std,rich_becomes_richer_mean,rich_becomes_richer_std,reverse_rich_becomes_richer_mean,reverse_rich_becomes_richer_std
1676,739323.1204132478,321438.0309437228,654100.2972217674,33845.82403713169,0.0,0.0,332409.77177627845,28172.09099331597,4659972.572832061,32417.53134764051,1631275.2005485725,51840.7571307512,650378.0323215469,52753.60636114042,581568.3418053556,47307.80382854085
1677,739857.3463793197,321908.3026039144,654265.906268153,33897.80195814615,0.0,0.0,332174.6828014007,28216.070895347744,4663308.553538576,32428.02869510179,1631716.7767492712,51605.76998054424,650143.4715506744,52515.9185683804,581948.2903362971,47533.9438867936
1678,740455.686306174,322301.30350081343,654403.7870744603,33754.10062455835,0.0,0.0,332523.38559424994,28315.787780181785,4666325.633056241,32459.55439300866,1632431.8124223298,51272.05648641951,650498.9843438779,52647.35505472531,582211.8892074494,47589.85028778385
1679,740707.6278581007,322806.6624877017,654492.6992947989,33401.97135912663,0.0,0.0,332776.25579780096,28458.55041190537,4669444.02101923,32637.16834593025,1633144.9584882325,50978.30916891551,650944.2360553157,52463.11490205729,582541.2845066696,47773.29067901431
1680,741055.1194016233,323402.42522875103,654475.4889111968,33663.372263787445,0.0,0.0,332984.5681948581,28733.50806740821,4672559.929527584,32484.483767202222,1634012.9502002762,51076.35332407987,651232.9211216887,52270.22125352642,583584.1105660856,47636.22244933973
1681,741609.102289832,323865.5293726767,654901.796960442,33981.047259579056,0.0,0.0,333011.130976068,28843.37526443492,4675689.332582242,32391.04603537517,1635056.5499233813,50837.02305136626,651780.6426777454,52323.25427367819,583658.4913116784,48078.41474851267
1682,742034.5087197438,324400.1176411571,654917.0671625417,33707.19912362227,0.0,0.0,333236.1225031826,28830.96596526028,4679016.248847932,32655.40193359641,1635222.4342350676,50925.63431021552,652345.8955484193,52223.25868359889,583977.7281625046,48070.21273646806
1683,742530.4625555945,324594.1772353271,655291.431238971,33633.491346266936,0.0,0.0,333390.10885995504,28714.82466263815,4682096.80499261,32791.40802481739,1635572.7886950504,50842.7540835012,652624.6743121131,52175.34171159934,584282.4380074141,48674.6291556895
1684,742803.249866978,325173.9495588878,655456.4278479477,33957.602351462054,0.0,0.0,333836.5124949118,28744.527531148426,4685305.388722899,32890.546944315065,1636308.1781617063,50866.64290184661,653105.5732834267,52242.333441222014,584398.633485107,48662.51508835129
1685,743358.4962109784,325900.07282138977,655458.8353514669,33889.68548097277,0.0,0.0,334063.8911411073,29036.868165217493,4688534.480637832,33285.803104141094,1637131.8895981323,50520.57751092821,653533.1114963476,52372.92621321759,585009.8330442479,48383.43341054254
1686,743899.6297341647,326432.5903064969,655830.9967871992,34179.88840543993,0.0,0.0,334182.52453536226,29031.53950665024,4691717.468649445,33114.539423892165,1637593.7205261483,50581.010657862935,653775.2856047447,52295.43248517256,585231.5056989068,48202.86872289576
1687,744352.669994327,326532.1139737652,656251.6042885149,34192.65775750508,0.0,0.0,334597.74395746604,28993.66359301277,4695028.6493935855,33234.86788206681,1638039.084021347,50749.63314234463,653871.7898321677,52256.062697650734,586129.577694244,48331.01881606824
1688,744679.9398974859,326861.95146813965,656423.709270836,34390.56990779497,0.0,0.0,334750.75949802395,29119.24319351289,4698072.316860168,33408.221872973554,1638662.172998784,50995.7815847044,654246.8040844981,52063.10453131981,586458.4118325145,48812.18118753751
1689,745099.0147462039,327304.7534887576,656247.7235433359,34571.68324055823,0.0,0.0,334918.9400221913,29255.101119268737,4701260.604836831,33295.720287721655,1639337.093836851,50954.92057857995,654498.7517156935,52346.30320441601,587305.5860822788,48775.32050730039
1690,745587.7258963957,327757.8028140601,656948.9555600949,34641.38099613766,0.0,0.0,334893.81188036967,29123.742756718155,4704521.941391717,33506.72687772769,1640344.0756294369,51047.75780298071,655189.6755811478,52612.39428702785,587071.0347305246,48609.696130183474
1691,745829.8300387705,328606.6688910249,657000.5015028112,34716.18210303268,0.0,0.0,335283.6220351618,29315.30729049626,4707648.039501483,33867.76009427141,1641155.39450123,50913.22162688534,655926.5555841646,52911.75436786581,587384.3376437805,48536.1856562317
1692,746669.5528127758,329055.24071980536,657294.114531261,34517.528855364784,0.0,0.0,335363.8029495103,29205.087555134854,4710776.211959526,33941.16411898903,1641164.3109208387,51205.05468503194,656338.2708265258,52996.56970151343,587918.5942613452,48483.97065915293
1693,747080.9842408175,329326.00553800544,657570.2374792034,34818.565556834656,0.0,0.0,335659.97793549445,29319.793767267663,4713622.092743432,33903.78011117145,1641861.2917072603,51060.15714937282,656291.6736207455,52815.64876893029,588499.1136953605,48919.53482682853
1694,747565.3313765912,329704.4970887583,658085.2144067828,34835.119773413666,0.0,0.0,336015.13968697115,29471.188358478223,4716618.5002829,34014.252233523315,1642520.071903254,50879.63401368976,656656.977649551,53118.92094523705,588459.1195573121,49076.12997637665
1695,747766.5821684478,330221.1127802464,658295.256455064,34419.26331320938,0.0,0.0,336398.86193259025,29535.99076905725,4719650.074229069,33891.711695365586,1642757.5218067474,50630.13570270454,656974.1187652503,53558.38372302288,589367.381900145,48928.5550880327
1696,748030.3543591478,330798.39695617073,658932.6038765584,34699.55941874512,0.0,0.0,336345.1872573513,29382.986585718794,4722991.448372704,33843.042344299654,1643546.1053630314,50783.212006973896,657619.5133273728,53636.25149883479,589557.6498657691,48771.18694372869
1697,748186.2711517422,331054.2552362744,659520.1136336314,34544.212904922184,0.0,0.0,336546.8872432377,29512.50001601227,4726090.5571161015,33931.66287711335,1643892.9770866935,50633.15061192629,657980.4695908527,53418.10394811431,590119.1333061383,48923.24897048381
1698,748505.3850710895,331319.12049744866,659984.0623494355,34553.719694683896,0.0,0.0,336707.1436229693,29726.17604026774,4729134.363001138,33571.32573689162,1644486.9751607347,51149.01547318897,658390.6990021906,53195.90157305863,590949.4258979332,49323.01395117459
1699,749332.7360066278,331943.77951263404,660756.1336884891,34850.15298678074,0.0,0.0,336859.93666911643,29565.574709379573,4732537.165167963,33402.120989319614,1645281.254976817,51027.62276909759,658721.2086684108,53133.75064443996,591018.7515440388,49322.89136172261
1700,749933.564598145,332235.1007518145,660913.3998304226,34419.100802481895,0.0,0.0,337171.6796022213,29222.699933302345,4735685.041849026,33695.43931752336,1646092.3287698622,50747.55858446605,659009.8768184439,53559.48516109971,591258.0473998841,49231.29756320253
1701,750509.9518596471,332743.360989815,661224.2240841592,34312.532641514124,0.0,0.0,337258.2477795965,29271.458627892465,4739083.514997543,33724.92284191117,1646774.6005254555,51026.78138353665,659618.603675476,53586.137136834426,591116.5124729996,49493.257287239256
1702,750666.980107063,333274.3471358891,661600.9610689445,34301.60581676238,0.0,0.0,337139.05447684816,29188.296054085087,4742107.2433942165,33683.60923374578,1647622.3157385136,51060.8139786738,660119.623519136,53377.063782860125,591486.8591532822,49315.03886186305
1703,750613.2350216563,333826.33291236404,662058.5879645748,34157.434602809444,0.0,0.0,337397.33044861146,29126.77208129633,4745157.137336789,33851.508256558205,1648169.0833885972,50719.31375627613,660635.977899797,53585.36634165127,591776.6585282746,49876.24213091627
1704,750762.2129764927,334743.5519067965,662411.7930591939,34036.618862085044,0.0,0.0,337675.0518823549,29099.84515390096,4748574.27146188,33849.34203795745,1648670.2465659762,50674.2207970061,661166.5466975335,53455.96556299062,591910.4588659252,49682.016839505566
1705,750979.9576523283,335205.1473519652,663036.3228683813,33887.538873102894,0.0,0.0,337872.4491159372,29105.003957275105,4751134.846368651,33869.383705040775,1649564.7241801943,50704.89599502176,661752.3456140846,53552.030708864586,591910.4969096337,49244.59628463059
1706,751306.5880307602,335575.6135453354,663658.3551554992,33932.21984324435,0.0,0.0,338211.53646104183,28785.723904102702,4754621.248432063,33847.838408110176,1650251.1394767496,51047.88912535682,662152.7732352605,53875.52760279785,592485.4131116994,49529.4920238486
1707,751976.7919266568,335926.3817428319,664032.4373031326,33873.96976637705,0.0,0.0,338416.205201164,28557.834793639224,4757940.35663515,33868.48634964629,1650964.070024392,51349.09491060177,662191.7494262749,54077.26109687613,592825.4374485839,49513.87556352372
1708,752419.6808507346,336433.3700878179,664456.0347714672,34286.925168989015,0.0,0.0,338842.9386520267,28460.190454248823,4760972.020183192,33960.77547036923,1651338.7730873476,51326.17554680228,662210.1482001988,53907.22934391812,593049.1909106427,49221.84492327299
1709,752650.9713299592,337057.19755864755,664871.3799380667,34491.47271917371,0.0,0.0,339331.0468060202,28216.83789740307,4764430.348820724,33857.52205799489,1652058.5917437444,51578.317007229874,662934.34090242,53797.85283775089,593454.6066932412,49358.94224901736
1710,752926.141422959,337627.0304549335,664804.8562709016,34492.56482082816,0.0,0.0,339288.678474548,28062.064902380276,4767632.343229857,33988.78832675692,1652968.2719608562,51494.40456348688,663016.33667422,53232.80613666688,593341.9517402183,49595.90240990588
1711,753225.7321781245,338148.61335666943,665102.0174826365,34228.33526252589,0.0,0.0,339491.9034221503,28508.147523083662,4770767.533017093,33931.64647625111,1653434.0211917246,51391.37888064603,662662.7535955699,53054.08115284631,593612.2127477005,50135.087655483454
1712,753734.7243687382,338592.1923784421,665194.2463419625,34145.941648034845,0.0,0.0,339754.327543753,28464.02278803097,4773856.390097219,34041.238043517296,1653689.3369443717,51061.67114208515,663072.0948893937,53399.966051605006,594019.6524179184,50104.2848572507
1713,753928.6924407136,339039.7358696657,665223.5840452478,33944.61250008823,0.0,0.0,339780.11827210267,28422.423574280965,4777252.167220489,34320.40731687228,1654762.1879090455,51658.20138484799,663110.9375653178,53166.98234334313,594338.806436624,50604.79646917098
1714,754320.340952576,339409.9017706785,665848.659911446,34072.39860890444,0.0,0.0,339979.616496371,28536.20883441488,4780425.7963398,34286.31317199513,1655094.927330636,51808.08322178647,663170.7428461646,53532.71537299682,594756.2672061268,50404.5997575722
1715,754527.0719650472,339696.9145925404,665549.8181531535,33953.40150479237,0.0,0.0,340327.25410229794,28749.58021954722,4783593.994004405,34507.71718229687,1655235.205561719,52009.55679608288,663057.0109206596,53434.21488854741,595374.0777596559,50543.30848206095
1716,754530.634981109,340393.36153989873,665928.4303248788,34089.11239779939,0.0,0.0,340602.6383148446,28814.811269718422,4786765.144130484,34487.6344419923,1655559.5722683177,52028.8755247021,663404.750480023,53784.90908672199,596136.6897667877,50787.24290374556
1717,754846.1796977363,340912.82938750525,666015.7204387482,33833.11273744879,0.0,0.0,340702.66917262564,28874.49826247805,4789979.003123134,34576.14315973529,1655682.1973024767,52086.59492902232,663790.0749991678,54154.20193406887,596591.7233794635,50828.39606858631
1718,755415.7505075543,341303.1122407477,666129.0486544535,33511.5284136876,0.0,0.0,340720.0714772892,28893.6804632392,4793047.040908377,34551.76474515183,1656034.9597721177,52265.77974718554,664280.5980371081,54397.53594137261,596751.6208943476,51174.90769109301
1719,755510.0284506585,341508.03749400773,666795.4112916776,33541.7586833676,0.0,0.0,341137.6956336163,28748.49670881677,4796137.260306251,34713.57060057298,1656658.5704259668,52575.91317470393,664757.173446817,54506.67565482062,597148.2654042145,51423.58755456345
1720,755987.6924411214,341841.00898689625,666928.4425321773,33467.72575537942,0.0,0.0,341280.9660639918,28718.09409716979,4799361.203745723,34835.686239249626,1657069.8980812514,52789.60837444675,664985.2068424023,54818.69480183259,597729.1468288627,51476.36190977538
1721,756327.4405158684,342288.3313211484,667363.0564545913,33164.784042454645,0.0,0.0,341494.6107056961,28322.306904627934,4802105.663678492,34687.09470762234,1657447.3615005913,52955.76377035502,665194.8877910041,54900.559263279065,598188.9852354975,51402.13566994279
1722,756597.8023947335,342919.2104446196,667876.6428789742,33213.31907593418,0.0,0.0,341685.0031072638,28290.31271997669,4805215.370226946,34543.39707867088,1657562.9261490114,52676.428751847,665364.3396752459,54934.03871953394,598409.7439287214,51429.05328961898
1723,757021.2523558636,343423.96098652534,668257.0399065278,33190.23057514677,0.0,0.0,342071.3456519994,28674.97827602279,4808394.598436573,34590.26000656729,1658089.0259424737,52259.54889254877,665771.6988464046,54782.74986733146,598705.3836466183,51425.25248508301
1724,757778.6815918533,343799.6862798292,668672.3887573641,33179.09543552925,0.0,0.0,342392.01915234915,28809.480111903616,4811397.675274005,34386.626225650885,1658640.639298413,52183.634128119615,666176.1171804157,54979.53693131654,598949.3362356797,51297.58850417077
1725,758383.0113408957,344429.63129956846,668879.3052752744,33474.22999606218,0.0,0.0,342500.7186015747,28558.72772773477,4814797.126531515,34456.49259508491,1659512.7828928,52174.39016227182,666244.0122114196,54997.86861942527,598766.4436007501,50839.2672012668
1726,758537.343017731,344990.83055529586,669595.3207308331,33735.403778917,0.0,0.0,342593.21456540073,28798.60018269653,4818132.489967896,34422.030817520106,1660113.3957504912,52011.461963030575,666603.1129014604,55050.83509410268,599107.7272906322,50499.19963370127
1727,758881.7877374452,345540.92746843625,670004.9696693311,34212.87358149254,0.0,0.0,342799.39243112365,28708.403596527376,4821573.27168863,34602.60760337686,1660498.3679175214,52030.15113395728,667134.0627418495,55390.04318412052,599478.3038707743,50480.6959999027
1728,759314.1009666796,346222.7441617242,670568.9844016904,34441.972022641734,0.0,0.0,342926.6733781006,28879.632239864444,4824807.228819497,34608.19210570574,1661108.7805447509,51953.37401638835,667668.4061263481,55646.01451835539,599811.9323566544,50751.012841257885
1729,759881.1383924378,346724.03339825664,670875.5636719614,34039.99663879654,0.0,0.0,343195.9617793996,29208.48737889466,4827904.3700417625,34800.60325841946,1661651.6638897252,52125.83050577265,668076.3830540663,55484.28216334206,600189.4953283095,50746.45641993105
1730,760363.3416229535,347311.3042184136,671206.892510643,34249.95512461034,0.0,0.0,343226.79833716433,29206.01277098506,4831213.618950322,34853.64629286159,1662849.384543254,52352.86998861822,668060.8881413233,55398.62507093605,600868.635871528,50468.04632269658
1731,760903.0271322135,347831.901520874,671561.1720727286,34940.4239528348,0.0,0.0,343669.8221033648,29086.167763846763,4834437.05675138,34827.61876440685,1663408.831711617,52084.31639306823,668213.4156588173,55620.16093439973,601124.2579895041,50183.36145812419
1732,761246.0003132938,348207.9027632563,671803.4193088927,35056.99178335555,0.0,0.0,344055.64071870607,29006.730449319708,4837718.588074761,34904.59313331734,1663993.5288105574,52767.88952587712,669295.4619128986,55961.54588020006,601434.0776961115,50480.98618591138
1733,761793.9013164827,348679.8184443901,672225.7818336198,34957.0665043258,0.0,0.0,343855.0995589949,29337.335700251027,4840928.225037304,34975.50294388662,1664561.4271491158,52964.56787918817,669925.8733158009,56105.154735081705,601807.6031432877,50405.06197266622
1734,762290.6668934699,349099.319383626,672547.0526360692,35018.533303781434,0.0,0.0,343781.9999921558,29367.61420100356,4843884.720353429,35078.20640701447,1665165.6574710798,53482.92283944786,670417.0259090259,55164.72796146947,601613.0749457576,50231.192835613525
1735,762631.0543596593,349772.1895936885,672700.41294638,35209.12235154499,0.0,0.0,343812.3533919161,29054.435075252608,4846967.350876611,35360.57504421674,1665983.2394127145,53800.76966163418,670827.8109851903,54666.29168976273,602074.6721364878,50163.930161730656
1736,763243.6041324626,350116.885835253,672964.3823870332,34909.82290186186,0.0,0.0,344011.2659458727,29144.721016881056,4850013.378435595,35355.479426093145,1666351.3555097464,53382.32664529824,671202.2503251387,55092.17289751978,602703.7499283095,50398.9295950196
1737,763900.6080140467,350536.1015772475,673386.4157894268,35220.51832200061,0.0,0.0,344012.13195232966,29223.212183281204,4853314.850153747,35548.39387491644,1666971.306119774,52927.25839353071,671391.6910841941,55580.51363040674,603134.928251529,50178.66560284357
1738,764375.7703451473,351027.76878143265,674067.0715872735,35009.09275977397,0.0,0.0,344511.5463970391,29459.02998685637,4856747.175395325,35717.96502837174,1667559.5673522144,52940.59651063345,672170.7804901764,56134.24311033285,603619.7435425579,50198.30665988109
1739,764703.2441206,351363.04562024865,674652.9276994433,34598.143156215985,0.0,0.0,344435.22552610945,29543.7190579015,4860167.75467791,35802.00766560102,1668317.0459805245,53380.18905942249,672588.6156404249,56144.59089994449,603825.8582591556,50410.47981979018
1740,765174.1498949626,351977.01809939044,674911.125316432,35229.369816953964,0.0,0.0,344879.75144690264,29499.0497649523,4863278.620084336,35820.45652807562,1668821.6668327877,53562.81704343331,673035.0241470827,55882.72502018803,604213.9061999,50543.86093299941
1741,765201.5584886721,352536.31486952084,675375.2007853934,35526.69591949959,0.0,0.0,345056.2144009812,29211.101703829914,4866567.329172804,36009.67376898663,1669103.3769734525,53797.31855090328,673454.7430509666,55967.07075821055,604571.9683554019,50397.81815673359
1742,765407.0722541097,353263.8818159202,675653.937277671,35834.04391731312,0.0,0.0,345004.4655082573,29179.068847596016,4869789.966338035,35955.6372750546,1669403.4331796032,54199.66281137748,674234.0848830569,55930.32894832223,605330.5838706503,50138.76786710866
1743,765527.637363883,354051.7800558454,676248.269153627,35995.08361285407,0.0,0.0,345266.58742778946,29190.38540043752,4873016.338250443,35598.636582671774,1669633.310361615,54463.60184240148,674792.6552451222,56567.265762014365,605823.1735856604,50199.26166325054
1744,765538.6160274883,354614.02952259453,676354.0547679486,36008.964410967616,0.0,0.0,345484.26834636217,29112.579598110227,4876238.4368346585,35442.905267312264,1670187.1432714842,54255.85382398531,675207.8361290636,56233.79228312933,605885.9150565953,50213.18771843949
1745,765804.2933689592,355244.85071378003,676637.3036769364,36251.831960724725,0.0,0.0,345653.19384084723,29442.196985972874,4879408.717607341,35543.769521051414,1670729.6076717358,54044.06493055898,674894.8704006819,56315.94089984676,606439.7726015954,50696.41519706967
1746,766448.3714102487,355870.70850173413,677148.8399396404,35821.13328896602,0.0,0.0,345827.6989687347,29583.638865341585,4882716.800162269,35591.201081280975,1671029.385119713,54154.544617602456,675378.2741126603,56657.97351165856,606985.0746538568,50982.31738112128
1747,766597.3276447857,356170.4044685631,678047.9107949303,35955.331835669465,0.0,0.0,345972.806931694,29370.754171072167,4886010.486206493,35670.0091535785,1671306.5178771291,53703.17849903367,675547.3508093663,56601.07143090809,607439.6000200224,50913.30304169392
1748,766974.7034130483,356764.32398961816,678597.1964985322,36153.99045852244,0.0,0.0,346326.82367485715,29420.213382508296,4889374.834812908,35532.4016112581,1671909.048051244,53812.32521249268,675040.3641242785,56819.393834031725,607630.8695232564,50838.991981553176
1749,767643.3166541907,357184.6942198781,679417.2776686543,36443.73558912431,0.0,0.0,346317.4797210132,29419.08965933163,4892442.461517027,35881.64278852828,1672730.7976775346,53860.65784589016,675567.9826577615,56910.58460154261,608251.1988672643,50550.48019429275
1750,767840.1895595148,357544.850058251,679438.7342933975,36581.278843967295,0.0,0.0,346449.4498589064,29466.46339455534,4895567.285593042,36130.578796447735,1673286.8473199585,53759.23133031499,676074.2893193658,57121.57130441027,608935.192677459,50425.72176498263
1751,768121.231325614,358257.6054439997,679983.0839850048,36295.92870821399,0.0,0.0,346995.3342681938,29502.500870771564,4898878.11328608,36107.98493772158,1674337.1701246016,53701.362380520186,676102.8170177959,57144.30604595634,609288.772601727,50569.44690258263
1752,768951.5504323362,358943.2480201905,680995.8339089477,35874.54328338256,0.0,0.0,346731.0249738582,29511.01095225928,4902087.046034044,36290.02345776744,1675220.794574726,54144.33522409311,676184.6460037066,57270.506743509366,609194.4467000256,50814.10423884988
1753,768985.3722094735,359437.45193186234,681368.1602238533,35969.01161881793,0.0,0.0,347055.08735132834,29499.612089794773,4905273.50946255,36336.11039909478,1675854.0093037854,54659.39264290437,676655.7116998117,57204.24931425869,609453.4394854332,50792.64485394355
1754,769586.3389603195,359884.79117532185,681843.7812315788,35975.383506195736,0.0,0.0,347081.73670811387,29478.0645869926,4908482.124797737,36592.02913068413,1676505.5191889345,54560.34955855474,677374.8846405123,56979.95795549116,609867.3654695869,50617.57049158576
1755,769788.789294151,360304.3505736744,682267.7872800431,35863.37455417763,0.0,0.0,347293.3681446429,29654.75291084062,4911812.04581203,36639.38906158564,1677183.6014962636,54518.99369725547,677407.6789207237,56968.71632623385,610148.8262807498,50525.50114162856
1756,770333.9480818545,360822.038030514,682262.8018280567,35872.03803305389,0.0,0.0,347484.5755253636,29400.98958665305,4914943.541228954,36753.62382207288,1677825.7396813645,54755.56588677834,677682.3966902099,56980.649174029735,610073.6245019699,50326.68132648621
1757,770774.4768439035,361504.7584386386,682674.7963885849,35643.530674226895,0.0,0.0,347760.0386374667,29505.171127581136,4918107.263760081,36758.168019940895,1678065.3637251928,54681.82028601543,678392.3328136366,56763.34174503097,610712.4461994672,50354.26356415326
1758,771312.6616172729,361679.7347987828,682703.8573692307,35353.65866069848,0.0,0.0,347676.2199287756,29231.165611435623,4921337.402979655,36929.05353442022,1678673.1751999022,54416.69652652775,678886.1733480844,56658.72047340535,611004.194577304,50075.60533036663
1759,771771.5891855622,362211.72688051575,683227.6076575908,35156.31939091347,0.0,0.0,348145.67938177666,29491.43909221453,4924624.136831162,36840.668551972005,1678996.388921534,54361.65367339307,679447.8588552503,56642.64152979844,611299.7088936928,50020.80769718104
1760,772028.5517546197,362905.7762755652,683660.3229108695,35196.502144537444,0.0,0.0,348520.92732240807,29611.20883137268,4928025.603742296,36545.58959159448,1680024.7020753797,54777.53237462304,679777.289791785,56564.42517919583,611724.5567409791,49662.12438013536
1761,772836.7283438102,363495.09447213,684537.0336836681,35421.06094415206,0.0,0.0,348679.9527256487,29871.205648616982,4931217.166047415,36561.49972389906,1680543.7168555683,54621.26364618198,680245.4168999379,56869.89497621068,612345.1407423648,49488.28794340143
1762,773359.5158279717,364146.45453956194,685077.9035191371,35481.51220876161,0.0,0.0,349000.7511952735,29943.562708923026,4934329.130970874,36713.58041836502,1680702.237752804,54629.03815270139,680892.070036814,57116.7677739469,612375.9295495203,49549.90412603631
1763,773944.755171167,364597.83099385735,685428.2010661343,35735.555724596205,0.0,0.0,349249.6526480478,30053.16279028325,4937465.208982523,36720.96402087696,1681242.9870807254,54449.89159045409,681356.757675698,57486.54236264225,612953.4829398878,49445.325036448376
1764,774030.3322635455,365182.6844957032,686076.3873251458,35621.5858282488,0.0,0.0,349532.0481644587,30052.727386392824,4940854.051910425,36926.58217908499,1681794.8034414533,54752.34002574237,682032.3673425739,58029.2619812804,613177.5141807927,49397.18846287388
1765,774961.986208237,365735.6935562133,686566.9169255255,35581.88337963139,0.0,0.0,349905.44705695834,30220.23640958969,4943963.615288526,36941.958185184405,1682132.5571074851,54905.76234084213,682071.6828980373,57732.98820445707,613626.9162711245,49382.2477403124
1766,775542.4594652543,365983.038931248,687195.1020476365,35322.182287181284,0.0,0.0,350086.1096101163,30227.389389113945,4947198.044769665,37142.60323816604,1682495.4441388906,55010.52277871778,682304.8622779504,57749.59698176229,613789.6549559138,49182.96410332778
1767,776153.4735982694,366298.2886773857,687605.8417319215,35624.23302794302,0.0,0.0,350174.4707577849,30185.8733896266,4950483.75978289,37133.6352322593,1683180.9225662246,54614.0502924672,682125.604605404,57983.08243042019,614265.4874718023,49379.81926244565
1768,776487.0340234992,366978.2958125049,688448.7159813141,35682.33277981704,0.0,0.0,350173.17109606863,30467.64434582477,4953708.591897985,36810.253532155766,1683510.0758639,55098.727450550585,682561.0755941127,57585.14224863259,614586.8921797347,49506.88375728935
1769,776851.2810525915,367642.42865005205,688963.8960430145,35606.09209743271,0.0,0.0,350609.4791492815,30311.424231012417,4956867.785652767,36965.63782097442,1683965.7155978072,55412.70822562655,683282.6532378052,57431.13850193679,615073.2635850625,49533.21208470107
1770,776774.2120321101,367882.6396899934,689151.4930625113,35835.91622642793,0.0,0.0,350817.5473398153,30507.77624980656,4959979.009500828,36862.56128679699,1684382.4443764624,55332.26004239479,683449.4813862701,57544.06608027007,615248.9604524669,49813.81020599953
1771,777221.1332068691,368454.4654945766,689878.5378023458,35791.65064729954,0.0,0.0,350789.28162527806,30359.158567064474,4963291.547919558,36786.01922872567,1684430.938811953,55733.55460213235,684297.5629083004,57948.58311349583,615674.8069125905,49842.81493973692
1772,777877.1660008809,369140.46763383393,690356.7160589228,35393.609932343315,0.0,0.0,350829.7489283449,30259.990157582204,4966485.402524759,36747.01051668562,1685284.839453951,56037.37233779157,685275.4371894419,57673.90121681368,615851.3484844842,49969.13125575135
1773,778365.0458661524,369598.3109911141,690847.8219203711,35699.54933942241,0.0,0.0,351038.31414998666,30500.26244817702,4969436.034629067,36694.4620523481,1685975.0148773778,56436.51608748755,685483.5830379502,57628.15383023576,615954.3970546189,49876.8812360075
1774,778796.0631171621,370073.533036179,691316.1267971682,35797.41633036886,0.0,0.0,351373.8417612791,30446.52283328587,4972672.148474019,36791.20512698848,1686362.756293673,56834.39692096829,686077.589306024,57029.08999852802,616108.7781800672,50047.57414698139
1775,779147.8293431675,370411.47221555247,691374.4872064647,35614.78864158185,0.0,0.0,351405.74036155915,30440.85194406866,4976106.442334318,36785.96254241293,1687143.034397208,56645.63447096357,686240.1773398824,56631.32961921788,616442.1367266739,49827.82958639179
1776,779459.2424472288,371004.68617862416,691569.8322841127,35652.39378340397,0.0,0.0,351617.54098942305,30280.199231724146,4978844.900276735,36564.21955532259,1688172.6503362225,56151.56247932125,686305.9653380008,56613.51743048528,616374.7199101652,50038.75547345243
1777,780105.2696482133,371609.7207199767,691666.6665041784,35569.006761795084,0.0,0.0,351594.66464716964,30173.175217139997,4982098.860380773,36562.69451486289,1688373.5264589451,56162.35241094139,686604.5186334659,56613.79449671368,616900.5116871169,50396.42072134707
1778,780649.2107461619,371976.15476964536,691952.6341301501,35683.389910303405,0.0,0.0,351791.01646293886,30263.30188608688,4985367.355675081,36552.5469392203,1688952.8797230306,56332.05276655056,687061.3761793467,56847.51636189805,617040.7881488306,50436.14755586893
1779,781306.2474106973,372651.1510117413,692774.0543832193,35815.90339690026,0.0,0.0,351465.5010720288,29831.271980203743,4988651.431603738,36746.11780613968,1689242.594657262,56466.677823120415,687398.9589427217,57012.804501768136,617100.8324131907,50387.41973697556
1780,781575.2751179792,373143.1618322271,693053.1523961199,36011.01054848632,0.0,0.0,351534.2206543302,30007.898380265786,4992017.147847182,36872.19180417175,1689821.144859971,56663.688078397245,687684.0321560812,57306.66469678714,617722.140839699,50588.12548376108
1781,781937.1302786029,373380.62796611415,693049.7133796469,36651.9085902593,0.0,0.0,351724.4829392375,29863.723708133377,4995058.572712596,36696.12719725333,1690324.260704067,56503.85365008373,687990.8324494198,57268.809458020114,618057.3353145603,51086.57772357866
1782,782464.341950715,373980.81311423535,693351.1671505183,36296.60810040208,0.0,0.0,351602.4978505865,30095.665445996703,4998287.927841285,36650.72659747289,1690846.0206258714,56618.39917683385,688836.2534779693,57016.20879043049,618237.6534591351,51334.70328234464
1783,782686.7988776057,374764.1434644718,693862.4213132774,36575.93735969672,0.0,0.0,351857.8126227417,30127.19328723162,5001294.1226538215,36577.61440248187,1691567.001018225,56649.845146469546,688958.62791789,56991.37627334909,618493.6518606175,51035.51884009565
1784,783191.0489980076,375327.7289756674,693764.8282471958,36419.04453245325,0.0,0.0,352201.38627271727,30344.5238138069,5004537.436592981,36668.19689481713,1691662.0429140578,56105.24748380037,689690.4759301974,56302.73001564912,618552.9633699923,51007.70812341056
1785,783609.5800437168,376097.89910750656,694262.6950786284,36179.33076526656,0.0,0.0,352336.972881517,30378.351784716146,5007638.15839779,36676.94911097783,1692092.5763793543,55967.16535056094,689560.793347779,55923.060839736514,619254.0044571352,50918.017930562746
1786,783833.0603504197,376694.6613240943,694901.658088546,36503.74133317878,0.0,0.0,352500.92720459274,30366.67130855645,5010851.897011803,36695.36216247189,1692771.5118303369,55988.72079618453,690084.3495420539,55916.911712694295,620060.2324402693,51088.71763869438
1787,784314.2048430755,376845.1082281664,695095.5449480733,37130.57998660346,0.0,0.0,352821.4653128732,30023.56778830007,5014011.128390928,36564.50707938511,1692840.3745399727,55475.92007197557,690356.1453289337,55750.48797141457,620174.5068774946,51150.24176817069
