episode,RL_mean,RL_std,PERL_mean,PERL_std,Oracle_mean,Oracle_std,Pattern Prediction_mean,Pattern Prediction_std
1802,0.017839244567559198,0.46863811307783765,0.10251650401763435,0.223961001262221,0.020355730984597198,0.0006773694913209415,0.7196392170471517,0.0011272852230741078
1803,0.017957058709760387,0.4686958516145844,0.10238063705861056,0.22397577009436825,0.020343848974781142,0.0006767861843249759,0.7196585338731571,0.0011310810740258884
1804,0.018066233795961284,0.4687505921474937,0.1022424716723046,0.22398576924240818,0.02032489415899208,0.0006786328152708433,0.7196824533263619,0.0011276568225222347
1805,0.01816856122086169,0.4688030615133049,0.10210035695929986,0.2239948282345625,0.020312126772364825,0.0006773161544817338,0.7197103430885117,0.0011255473992860198
1806,0.01827062407338459,0.4688558739868605,0.10196265634790025,0.22400754437602938,0.02030137947344335,0.0006806071990165568,0.7197446623054581,0.0011206828064725732
1807,0.0183728561740088,0.46890968403705335,0.10182624549344799,0.22401684630403054,0.020289708454250932,0.0006837830754704671,0.719763116805614,0.001117901513590139
1808,0.01847349434110529,0.4689655247483851,0.10169233838561309,0.22402915791156183,0.020282990558036285,0.0006849007770324853,0.7197908648704424,0.0011155477140183034
1809,0.018567567449160993,0.469019011726852,0.10155459241102205,0.22404164408815774,0.020273954280704776,0.0006861935768347885,0.7198167506896871,0.001117233709176468
1810,0.01866315133157237,0.46907263397479426,0.10141676402927136,0.2240521543278189,0.020268289160833897,0.0006863324579507151,0.7198352490279618,0.0011240625164062107
1811,0.018757835543772694,0.46912670617840224,0.10128350216441029,0.22406626558025497,0.02026089390596697,0.000681800703098595,0.7198602043698076,0.001122316517392919
1812,0.018850322439383504,0.4691772716147807,0.10113749384585435,0.22407561687553826,0.02025510175565559,0.000682413715868375,0.7198967427976942,0.0011243744548478456
1813,0.018931446946463704,0.469225844739342,0.10099781592127777,0.22409136313472516,0.020242531972738176,0.0006777629653553348,0.7199178792343349,0.0011234777520007114
1814,0.019015339090938388,0.46927333249496106,0.10086212399860017,0.22410771252315842,0.02023345920957298,0.0006789864063908409,0.7199500700663196,0.0011156923016377512
1815,0.019098910199487507,0.4693229291595124,0.10072799636679797,0.2241168338509078,0.02022538912155536,0.0006802277606322253,0.7199691378783836,0.0011063848166752625
1816,0.01917684382696988,0.46937155745238357,0.10059188122454421,0.22412919286833882,0.020208420746957834,0.0006870787372004101,0.719994923650284,0.0011083044343359514
1817,0.01924942641218108,0.46941698532789294,0.10045194671684787,0.22413883707568477,0.020187810172204834,0.0006817149802620861,0.720014648365247,0.0011095260584394065
1818,0.019317290256999797,0.46946195920141987,0.10030369255133809,0.22414739684106394,0.020182873562984094,0.0006862337808364183,0.720034748702745,0.0010991950670704146
1819,0.01938445092246649,0.4695049412167642,0.10015264509251831,0.22414849664939368,0.0201768459149676,0.0006887446507086904,0.7200548426804871,0.001102039606118662
1820,0.0194478648837349,0.4695498942881145,0.09999438214255318,0.22414513547782505,0.02017135939777226,0.0006837466607643505,0.7200817453637129,0.001103602512552867
1821,0.019513588428663187,0.4695939311308544,0.09984002726424834,0.22413821801248718,0.020164565261686973,0.0006914808171242879,0.7201080704837153,0.0011083187832416697
1822,0.019580912296444708,0.4696389011468336,0.09968314547849688,0.22412934201946325,0.02015151978444063,0.000696526107102563,0.7201359218272237,0.0011128196975405892
1823,0.019641710643192922,0.46967926797949555,0.09951837035476097,0.22411918262258815,0.020128986173629015,0.0007017399462343278,0.720166626776342,0.00111378176296394
1824,0.019705196220378918,0.46972507373085093,0.09935572526495517,0.22411462923263692,0.020116653589177802,0.0006969970889539662,0.7201862941151407,0.001116931683000193
1825,0.01977016146289906,0.46976907318936023,0.09919003556251138,0.22410341704245912,0.020099525339886126,0.0006936112175382249,0.7202169924709874,0.001124974463271298
1826,0.019833693129976127,0.469811779437208,0.09902704902394388,0.22409748100034727,0.020081761819987554,0.0006964597412031107,0.7202480623218914,0.001127446260765938
1827,0.019901938755621962,0.4698572386467692,0.09886698860863163,0.2240864265143467,0.02007136547448818,0.0006956950908935074,0.7202737950675902,0.0011275992025618201
1828,0.01996633943363163,0.46990168813209393,0.09870931131315785,0.22408143032760358,0.02006124539179821,0.0006935108136273034,0.7202977349393638,0.001129841769936344
1829,0.020029977241642405,0.46994646275951685,0.09855223421999271,0.22407359485074305,0.020042818968841858,0.0006914497528935882,0.7203148731192276,0.001122712784773393
1830,0.020093290235472017,0.46999279364342544,0.09839379160115658,0.22406890333288557,0.020030834614069848,0.0006979434195064849,0.7203374187000682,0.0011207783518245545
1831,0.0201495601095546,0.4700364350704172,0.0982297736087101,0.22406374184117672,0.02001748161000494,0.0007015213759424186,0.7203595683034983,0.0011231950736512468
1832,0.020213097267411995,0.4700806037772262,0.09806142272012042,0.22405806506482684,0.019998255422486233,0.0007131101863015823,0.7203889389999294,0.001125136910393775
1833,0.020279817860968608,0.4701260315441012,0.0978954358090286,0.2240589830191592,0.01998548123161792,0.0007091151728516598,0.7204091424344373,0.0011322258718554608
1834,0.020338210020816594,0.47017073170580964,0.0977339384676531,0.22406121601878629,0.019973231432576677,0.0007104429641638328,0.7204348100573825,0.001137074926987288
1835,0.020400942432805824,0.4702146708678566,0.09757278277525461,0.22405815722121175,0.019963249645078562,0.0007183674525008044,0.7204612384105923,0.0011422855131500548
1836,0.02045727864913921,0.470258466097714,0.09740586368166149,0.22405521979383872,0.019959625517318447,0.0007215004098387492,0.7204863827281021,0.001139108148214182
1837,0.020520217070504776,0.47030352118386465,0.0972467618190308,0.22405512068316238,0.019957387616674094,0.0007199446523541227,0.7205090065183276,0.00114372648813105
1838,0.020584563694396985,0.4703510170969223,0.097078235141272,0.2240537886134163,0.01994952412351092,0.0007228011990734179,0.7205263948026859,0.0011436844507664496
1839,0.020646449496432462,0.4703970532327937,0.09691998301539806,0.22404721188331728,0.019940432028791477,0.0007223232539563209,0.7205460073002175,0.0011464353056413335
1840,0.020708485767104934,0.47044296524205254,0.0967559234033355,0.2240412713575064,0.01992441966768632,0.0007149833946742385,0.7205619515632437,0.001150074557947899
1841,0.020769043062035697,0.4704883867187292,0.09659417487425959,0.22403994185948276,0.019908375965685288,0.0007125514849400915,0.720587445034921,0.0011574663328702379
1842,0.02082840099920269,0.4705323172669447,0.0964344929887776,0.2240380190133667,0.019894344324358104,0.000709976388914186,0.720610105894554,0.0011501326342781058
1843,0.02089035180300819,0.47057713533180706,0.09627496309025929,0.22403217450195242,0.01988001427300723,0.000707044640746166,0.7206295582788735,0.0011457746817210642
1844,0.020955329527479916,0.47062411209128646,0.09611328068890601,0.22403202122933005,0.019862222413106756,0.0007086398462928875,0.7206474233729707,0.0011414286988513744
1845,0.02102332980785343,0.4706708896594767,0.09595764513213212,0.22403296501168887,0.019852858160680942,0.0007066705042953903,0.7206671945026534,0.0011456109176555466
1846,0.021093635771043395,0.4707198340599772,0.09579663684226869,0.2240324757744082,0.01984434081771036,0.0007055267306580008,0.7206845762700987,0.0011383923364058207
1847,0.021169293188570304,0.4707684197855313,0.09563861868226065,0.2240307950716084,0.019834959815895004,0.0007086940254923981,0.7207084849974073,0.001139431222262043
1848,0.02123216483273871,0.4708134510526972,0.09547418679589936,0.22402438716673767,0.019821204529881342,0.0007159438332859012,0.7207300856905504,0.001137193982532262
1849,0.0212965203889785,0.4708577755190287,0.09531874887093317,0.22401976816190267,0.01980926914916037,0.0007140090132943651,0.7207532404924651,0.001142117908161083
1850,0.02136218934315698,0.47090640429555974,0.09515997882014393,0.22401767081842697,0.019792365113236787,0.0007099637645034938,0.7207731967583335,0.0011432928727293195
1851,0.021423939020506044,0.4709518033224814,0.09499890160299618,0.22401887741542756,0.019780223267443553,0.0007064779324386339,0.7207991933316642,0.0011407388060415303
1852,0.021480924094485487,0.4709983008639735,0.09483938856995544,0.22402266470684506,0.01977516323206563,0.0007054930322645881,0.7208169468677648,0.0011322444060159768
1853,0.02153775396428531,0.4710446089496152,0.0946824598219308,0.22402088987124325,0.019766923262910296,0.0007077863669933412,0.7208430542094815,0.0011309998137765623
1854,0.021590036801666435,0.4710883046256892,0.09452094899169383,0.22402380383995113,0.01974688989150919,0.0007066024695223589,0.7208585614166488,0.0011311181110652984
1855,0.021636435235259988,0.4711273837202385,0.09435753978412209,0.22401914841767678,0.019731755991535538,0.0007057846804640181,0.7208823816939917,0.0011322114203453912
1856,0.021685802706661483,0.4711675123256678,0.09419229472773516,0.2240208869157844,0.019713790807112108,0.0007006405550186386,0.7209152844229929,0.0011393372178338881
1857,0.02173905942057902,0.47121222696657766,0.09403759008065415,0.2240216153715081,0.019694099198043657,0.0007005628736265284,0.7209355647120151,0.0011422446780299034
1858,0.021786796790045693,0.4712548726836906,0.09388711439953534,0.22402312020910767,0.019689036610726296,0.0006994535834945354,0.7209528805855031,0.001139385574593019
1859,0.021840692445994125,0.47129860540149116,0.09372949865209379,0.2240203520536981,0.01967535850183577,0.0007012837428336302,0.7209784071652099,0.0011393831561510499
1860,0.02189315775515499,0.4713404302161544,0.09356788889721124,0.22402116263825875,0.019662813926796918,0.0007057002660258777,0.7209985118931356,0.0011391050268619127
1861,0.02194306851572364,0.47138469328874516,0.09341044416639388,0.22402238540319241,0.01965164207215442,0.0007029592302639979,0.7210185371610647,0.001135053447879801
1862,0.021991579045300524,0.4714289299687868,0.09325638615678844,0.22402111505094935,0.019640058694830542,0.0007044366623844164,0.7210389347212129,0.0011398870492889822
1863,0.0220402336107956,0.4714728666155802,0.09309697868118705,0.22401894290928004,0.019623039532288167,0.0006959539355206174,0.7210571329991451,0.0011337086547501879
1864,0.02208500615840292,0.47151359350527855,0.09294021726303547,0.224018675912438,0.01961174661818421,0.0006990987389325567,0.7210839200207709,0.0011420587274871608
1865,0.02213274705062268,0.4715560392285735,0.09278470574511344,0.22402725209552124,0.019605463463509887,0.0007020792479353116,0.7210960342120523,0.0011422564517508344
1866,0.022176398987053925,0.4715958579122712,0.09262792428525646,0.22402861193158294,0.019589861332649394,0.000702511377200717,0.721113506994073,0.0011299970749168561
1867,0.02222256957638541,0.4716388888129243,0.09247753879980525,0.22402746376701285,0.019577139937338006,0.0006921249795456583,0.7211393988676278,0.0011341891262059906
1868,0.022263582267572135,0.4716821532441591,0.09232319469729455,0.2240275886068725,0.019566227038042228,0.0006865135397497102,0.7211599202095278,0.001138921274363855
1869,0.022309892616048987,0.47172306807155756,0.09216913514843794,0.22403014551916214,0.01955420887594539,0.000682736127038961,0.7211865866170635,0.0011355020125444404
1870,0.022349402641921312,0.4717648237990533,0.09201758156258155,0.2240328961982731,0.019548443816026606,0.0006824569681230125,0.7212073061193394,0.0011361014626813774
1871,0.022387877074082796,0.4718069501838516,0.09186176724688377,0.22403831208433397,0.019548578065451405,0.0006822423337416805,0.7212268328993108,0.0011311156056824589
1872,0.022428209999041826,0.4718473426866641,0.09171093821841314,0.22404220534472688,0.019536411413477395,0.0006820353346701442,0.721243982835122,0.001124801615547958
1873,0.022469002760600487,0.47189157572769463,0.09155315048421742,0.22404503766318679,0.019521982886071543,0.0006895891772665041,0.721270799683936,0.0011269611639800376
1874,0.02251225215279251,0.471934673763553,0.09139766610773337,0.2240506162766362,0.019509715154262475,0.0006829503414101782,0.7212972587947061,0.001126253188126614
1875,0.02255025689274681,0.4719750638146919,0.09124301017218606,0.22405279702154207,0.01949440352944931,0.0006748340076751306,0.721318788735025,0.0011257486684013913
1876,0.02259608101617744,0.47201912117242323,0.0910863077550641,0.22405531016916005,0.019481525864685878,0.000678411860359985,0.7213407564181868,0.0011316969505674424
1877,0.022642310986481673,0.4720632124814297,0.09093083519984302,0.2240575629199884,0.019466049818151476,0.0006775535106624437,0.7213604487178809,0.0011412199414321564
1878,0.02268600963865991,0.4721046346069475,0.09077659677118266,0.22405619244446287,0.01945370161248372,0.0006827710873998884,0.7213865980530197,0.001145733410431628
1879,0.02273088086936248,0.47214829844031814,0.09062410145212796,0.22405560446040018,0.01944343600178655,0.0006861721655256077,0.7214166415383737,0.0011389782172451285
1880,0.02277433580760929,0.47218966826821357,0.09046967627298608,0.2240593796925175,0.01942606684882575,0.0006893913466896809,0.7214390549162235,0.0011407549190256467
1881,0.022821782546562197,0.4722328789975301,0.09031855761404683,0.2240584986028821,0.019407008133418446,0.0006977522239621807,0.7214580198094431,0.0011440870874618438
1882,0.02286612256793591,0.4722755910008277,0.0901651811827211,0.22406537562617213,0.01939607494617901,0.0007049393865258113,0.721476306409781,0.0011431083422270073
1883,0.022913429561436605,0.4723193023785777,0.09001090320698113,0.2240711236895573,0.019390543722698994,0.0007039655604383853,0.7214990849095502,0.001144819311939065
1884,0.022953625897852215,0.4723622185041117,0.08986181984540109,0.2240766176434326,0.01937508330446225,0.0007007519727461938,0.7215149526102129,0.0011438806365715317
